NO,TITLE,REFERENCE NUMBER,RESPONSIBLE OFFICE ,DATE ,URL,KEY WORD/S
2040,Third Philippine Cities Global Convention and Exposition,MC2011-149,All City Mayors and DILG Regional Directors,21/10/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111021-7de97cdbcf.pdf,Third Philippine Cities Convention and Exposition
2039,2012 Forum on Local Government Exchange and Cooperation,MC2011-153,"Provincial Governors, City/Municipal Mayors, DILG Regional Directors and others concerned",21/10/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111021-9aa7839346.pdf,2012 Forum on Local Government Exchange
2038,1st Philippine International Bioenergy Conference,MC2011-154,"All Provincial Governors, City/Municipal Mayors, ARMM Regional Governor, DILG Regional Directors and others concerned",21/10/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111021-4768329ddb.pdf,1st Philippine International Bioenergy Conference
2037,"4th National ICT Summit organized by the National ICT Confederation of the Philippines (November 4-6, 2011)",MC2011-158,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and others concerned",25/10/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111025-2e1762fc1b.pdf,4th National ICT Summit
2036,50th Anniversary Triological Congress,MC2011-155,"All Provincial Governors, City/Muncipal Mayors, ARMM Regional Governor, DILG Regional Directors and others concerned",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-8b68453444.pdf,50th Anniversary Triological Congress
2035,School Performance Report on Education,MC2011-156,"All City/Municipal Mayors, Punong Barangays and Barangay Officials, DILG Provincial/City/Municipal Directors and others concerned",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-5bb32a39ac.pdf,School Performance Report on Education
2034,"Interpretation of Section 10.5.3.5 Paragraph F of the Implementing Rules and Regulations of R.A. No. 9514 otherwise known as the ""Amended Fire Code of 2008"", pending its amendment",MC2011-157,"Heads of DILG Central and Regional Offices, Bureau of Fire, LGUs",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-b19ec07925.pdf,Section 10.5.3.5 Paragraph F
2033,Attendance of Sangguniang Kabataan Officials and Youth Leaders to the First Bida Ka! National Young Leaders Summit,MC2011-159,"All Provincial Governors, City/Municipal Mayors, Sangguniang Members at all levels, Punong Barangays, Sangguniang Kabataan Chairmen, the ARMM Governor, the ARMM DILG Secretary, DILG Regional Directors and Field Officers and others concerned",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-2f8ba5cc38.pdf,Attendance of Sangguniang Kabataan
2032,Local Government actions relative to Undas 2011,MC2011-160,"All Provincial Governors, City/Municipal Mayors, Regional Governor of the ARMM and DILG Regional Directors",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-7b62e98e1a.pdf,Local Government actions relative to Undas 2011
2031,Observance of the 2011 International Day of Persons with Disabilities (PWDs) Celebration,MC2011-161,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and others concerned",09/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011119-3c0964b834.pdf,2011 International Day of Persons with Disabilities
2030,Report of LGUs Financial Assistance to PNP/BFP/BJMP Uniformed Bureaus under the DILG,Memo 2011,Office of ASEC for Finance and Comptrollership,16/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111116-e8bcfa4dd0.pdf,Report of LGUs Financial Assistance
2029,Supplemental Guidelines in the Implementation of 2011 Performance Challenge Fund (PCF) to support the Gawad Pamana ng Lahi Award,MC2011-162,"All Provincial Governors, City/Municipal Mayors, DILG Regional/Provincial/City Directors, City/Municipal Local Government Operations Officers and all otherds concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-de9db75e27.pdf,Supplemental Guidelines
2028,Mindanao Conference of the Lady Local Legislators League of the Philippines,MC2011-143,"Al Provincial Governors, City/Municipal Mayors, Punong Barangays of Regions IX, X, XI, XII, CARAGA and ARMM, DILG Regional Directors and ARMM Regional Secretary",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-9c83c5690c.pdf,Mindanao Conference 
2027,32nd National Quiz Bee,MC2011-163,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and the ARMM Regional Governor",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-4bf10b6b2b.pdf,32nd National Quiz Bee
2026,Training Policies for Local Government Operations Officers II and III,MC2011-164,DILG Central and Regional Offices,24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-b66dc50e7a.pdf,Training Policies
2025,2011 Climate Change Consciousness Week,MC2011-166,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and the ARMM Regional Governor",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-0cff3e5dfa.pdf,2011 Climate Change Consciousness Week
2024,Special Flag Retreat on Puerto Princesa Underground River Campaign,MC2011-167,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and all concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-c2b6cd3ee2.pdf,Special Flag Retreat 
2023,2nd Luzon Congress of the National Movement of Young Legislators,MC2011-168,"All Provincial Governors, City/Municipal Mayors, Punong Barangays and DILG Regional Directors Regions I, II, III, IV-A, IV-B, V, CAR and NCR",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-9a4b73a9de.pdf,2nd Luzon Congress
2022,Guidelines to address illegal activities of the International Police Commission (Interpolcom),MC2011-169,"All Heads of DILG Attached Agencies, Regional Offices and all concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-818ebfc24c.pdf,Guidelines to address illegal activities
2021,Revised guidelines on the Implementation of Performance Challenge Fund in view of the temporary suspension and rationalization of the national government-local government unit cost-sharing policy,MC2011-170,"All concerned Provincial Governors,City/Municipal Mayors, DILG Regional/Provincial/City Directors and all others concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-90d3ae81e0.pdf,Revised guidelines
2020,Guidelines for the Implementation of the Husay Balangay Project,MC2011-171,"All DILG Regional Directors, Field Personnel and all others concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-643b9828de.pdf,Husay Balangay Project
2019,Guidelines for the Implementation of the Panibagong Paraan sa Pagpapalakas ng Panlokal na Pamahalaan (5Ps) Program Grant for 2012,MC2011-172,All DILG Regional Directors and the DILG ARMM Secretary,24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-ed791915ed.pdf,(5Ps)
2018,Attendance to the Liga ng mga Barangay (LnB) Visayas Congress,MC2011-173,"Provincial Governors, City/Municipal Mayors, Liga ng mga Barangay Provicial/City/Municipal Chapter Presidents and DILG Regional Directors of regions VI, VII and VIII and all others concerned",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-f58c1b35a8.pdf,(LnB) Visayas Congress
2017,"Amending Memorandum Circular No. 2011-149 dated October 11, 2011",MC2011-174,"All Provincial Governors, City Mayors and DILG Regional Directors",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-e3f8a46e3b.pdf,Memorandum Circular No. 2011-149 
2016,2011 World Aids Day,MC2011-175,"All Provincial Governors, City/Municipal Mayors, Punong Barangays, Regional Governor of the ARMM and DILG Regional Directors",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-0f49148f84.pdf,2011 World Aids Day
2015,2011 General Assembly of the League of Municipalities of the Philippines,MC2011-177,"All Provincial Governors, Municipal Mayors and DILG Regional Directors",24/11/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111124-6a09b54cb2.pdf,2011 League of Municipalities of the Philippines
2014,Registry System for Basic Sectors in Agriculture (RSBSA),MC2011-178,"Provincial Governors of Romblon, Camarines Sur, Masbate, Siquijor, Eastern Samar, Northern Samar, Samar, Zamboanga del Norte, Davao Oriental, Cotabato, Sarangani, Sultan Kudarat, Agusan del Sur, Surigao del Norte, Surigao del Sur, Abra, Apayao, Ifugao, Ka",01/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011121-3171adb6fe.pdf,(RSBSA)
2013,18-Day Campaign to End Violence Against Women,MC2011-179,"All Provincial Governors, City/Municipal Mayors, Punong Barangays, DILG Regional/Field Officers, the ARMM DILG Regional Secretary and others concerned",01/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011121-74641bf8c1.pdf,Campaign to End Violence Against Women
2012,Technical Course Offerings of the Philippine Councilors League-Legislative Academy,MC2011-180,"All Provincial Governors, City/Municipal Mayors and DILG Regional Directors",06/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011126-71e5546a0c.pdf,Technical Course Offerings
2011,Commission on Human Rights Advisory on the Right to adequate Housing and Human Treatment of Informal Settlers,MC2011-182,"All Provincial Governors, City/Municipal Mayors, Punong Barangays, DILG Regional Directors and the ARMM Regional Governor",08/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2011128-9f62b9d0ba.pdf,Commission on Human Rights 
2010,Celebrating National Volunteer Month in December,MC2011-184,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and ARMM Regional Governor",23/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111223-70724edd1e.pdf,National Volunteer Month
2009,115th Anniversary of the Martyrdom of Dr. Jose P. Rizal,MC2011-185,"All Provincial Governorss, City/Municipal Mayors, DILG Regional Directors and the ARMM Regional Governor",23/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111223-6a979dabef.pdf,115th Martyrdom of Dr. Jose P. Rizal
2008,Availability of Geo-Hazard Maps in the DILG Website,MC2011-187,"All Provincial Governors, City/Municipal Mayors, ARMM Regional Governor and the DILG Regional Directors",23/12/2011,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-20111223-13bf90e037.pdf,Geo-Hazard Maps in the DILG Website
2007,Observance of the 16th National Autism Consciousness Week 2012,MC2011-186,"All Provincial Governors, City/Municipal Mayors, Punong Barangays, DILG Regional/Provincial/City Directors, City/Municipal Local Government Operations Officers, the ARMM DILG Regional Secretary and others concerned",10/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012110-abc96230d0.pdf,16th National Autism Consciousness Week
2006,2nd Countryside Development Summit and the 1st Grand Alliance for Countryside Economic Progress Expo,MC2012-001,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and all others concerned",10/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012110-1f71c432db.pdf,2nd Countryside Development Summit 
2005,Promoting the construction of Rainwater Collectors in all Barangays in the Philippines to mitigate the adverse impacts of Climate Change,MC2012-002,"All Provincial Governors, City Municipal Mayors, Punong Barangays, DILG Regional Directors, Field Officers and others concerned",10/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012110-735696f84d.pdf,Promoting the construction 
2004,Supplemental Guidelines to fast track the release of Gawad Pamana ng Lahi Financial Subsidy to Recipient Local Government Units,MC2012-003,"All DILG Regional Directors, Concerned Provincial Governors, City/Municipal Mayors and all others concerned",10/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012110-e3ef3c4fea.pdf,Supplemental Guidelines 
2003,"Amending Memorandum Circular No. 2011-102 dated July 11, 2011",MC2012-005,"All Provincial Governors, City/Municipal Mayors and DILG Regional Directors",19/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012119-da0599e954.pdf,Memorandum Circular No. 2011-102
2002,Collection of Fire Code Revenues,MC2012-006,"Local Chief Executives, City Treasurers and other concerned Local Government Officials and within the National Capital Region",19/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012119-5cf131df1e.pdf,Collection of Fire Code Revenues
2001,Creation of Local Committees and/or similar bodies against squatting syndicates and professional squatters (LCASSPS),MC2012-004,"All City/Municipal Mayors, Members of the Sangguniang Panlungsod, Sangguniang Bayan and DILG Regional Directors",19/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012119-33061fc79d.pdf,(LCASSPS)
2000,"Community preparedness on, and response to, a calamity in every flood-prone and landslide-prone barangay",MC2012-008,,19/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012119-bc81da5d07.pdf,Community preparedness
1999,"Guidelines on the mode of service of Decisions, Resolutions or Orders received by the Department for implementation",MC2012-009,"All DILG Regional Directors, Field Officers, and others concerned",19/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012119-92b3ef948b.pdf,Guidelines of service of Decisions
1998,The 2012 Metrobank Foundation Search for Outstanding Teachers,Mc2012-014,"All Provincial Governors, City/Municipal Mayors, DILG Regional Directors and the ARMM Regional Governor",20/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012120-b612bcfb39.pdf,Metrobank Search for Outstanding Teachers
1997,2012 National Summit of the Lady Local Legislators League of the Philippines,MC2012-012,"All Provincial Governors, City/Municipal Mayors, Punong Barangays and DILG Regional Directors",25/01/2012,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/DILG-Memo_Circular-2012125-0e2c50fa35.pdf,2012 Lady Local Legislators League
